,Solo score,Solo top1,Solo kd,Solo winRatio,Solo matches,Solo kills,Solo minutesPlayed,Duos score,Duos top1,Duos kd,Duos winRatio,Duos matches,Duos kills,Duos minutesPlayed,Trios score,Trios top1,Trios kd,Trios winRatio,Trios matches,Trios kills,Trios minutesPlayed,Squads score,Squads top1,Squads kd,Squads winRatio,Squads matches,Squads kills,Squads minutesPlayed,LTM score,LTM top1,LTM top3,LTM kd,LTM winRatio,LTM matches,LTM kills,LTM minutesPlayed,Player
1024,0.04006937106649666,0.002623456790123457,0.09138655462184873,0.027210884353741496,0.038428833968785145,0.014787347603797966,0.041181137064786245,0.19464607705496462,0.07400579404793259,0.10847701149425287,0.1779359430604982,0.12070802618131213,0.055479566770879854,0.18552522684952563,0.23442327283599276,0.2677595628415301,0.09638554216867469,0.2980891719745223,0.16273291925465838,0.11653454840521815,0.1937190187352517,0.29028924914481574,0.12627052384675527,0.13803376365441905,0.2697201017811705,0.21020436535520645,0.07206800122770522,0.39993612731954303,0.14895577261697765,0.02100840336134454,0.029714978775015163,0.29767726161369196,0.028169014084507043,0.20277640059494298,0.20986741458439573,0.16471282225970205,W.Y.D.D
1025,0.10912600110259627,0.0367283950617284,0.14495798319327732,0.11111111111111112,0.1335545985681762,0.07621776504297993,0.09995240193918024,0.16474959149672708,0.07611272056887017,0.07471264367816091,0.12277580071174377,0.1809859308065323,0.060811188030370694,0.14121567700174387,0.03302346440475268,0.014207650273224043,0.045700041545492315,0.06624203821656051,0.03850931677018633,0.016166281755196306,0.031784995961547595,0.29091570147867785,0.14425332290852227,0.1191658391261172,0.20865139949109415,0.3126998470735437,0.09686935170344099,0.3798494999966733,0.11263044989459903,0.14635854341736695,0.1564584596725288,0.08679706601466994,0.09702660406885759,0.41955875061973225,0.13368179500254973,0.11857661534882562,WsaMZ
1026,0.18672664404241168,0.06358024691358025,0.27941176470588236,0.12018140589569161,0.21321008311161094,0.22687791448957806,0.15718995152049361,0.14557313969140764,0.08045825651830393,0.23060344827586207,0.1583629893238434,0.14817230956574687,0.14313030370701205,0.11449250731534301,0.1514106049364944,0.08087431693989071,0.11840465309513919,0.1070063694267516,0.13664596273291926,0.14343673927969539,0.14001552032687709,0.1830773280774305,0.07505863956215794,0.27904667328699106,0.17557251908396948,0.19359099124148477,0.13234491695938344,0.2297220873059701,0.03777332007818724,0.03431372549019608,0.02607640994542147,0.40281173594132036,0.14241001564945227,0.06569162121963311,0.08526262111167772,0.028132036124658318,el bot L4r0us.
1027,0.09145771590577131,0.019444444444444445,0.13970588235294118,0.036281179138321996,0.2121951888526209,0.12035507612787234,0.08205200528867342,0.20398129598333745,0.14248090597840402,0.13218390804597702,0.19928825622775798,0.20982016656881294,0.11527188476998661,0.17660641976768246,0.30934755888247867,0.2786885245901639,0.16576651433319486,0.19872611464968154,0.2535714285714286,0.3430497472067911,0.25842927957176565,0.1913207807686151,0.06704456606724003,0.13108242303872888,0.12213740458015268,0.24881829556513277,0.08658732053336972,0.26608294133693505,0.07499533958704767,0.0196078431372549,0.020618556701030927,0.1338630806845966,0.026604068857589983,0.2040158651462568,0.10030596634370219,0.07026362359900633,Ninja
1028,0.13107183380732756,0.05648148148148148,0.2710084033613445,0.2018140589569161,0.11196752338371231,0.11144446317208831,0.11347025121198766,0.1758966668216059,0.10863839873584409,0.1810344827586207,0.197508896797153,0.16100202231065303,0.12018479231799911,0.14712706529128367,0.0498694730198102,0.028415300546448086,0.12754466140423765,0.12101910828025478,0.04254658385093168,0.04774982835029024,0.04646595822181398,0.2458424276080559,0.12079749804534792,0.24131082423038727,0.22900763358778628,0.23766161545947448,0.13829587695665518,0.3194365897311359,0.013445836257576857,0.025910364145658265,0.031534263189812006,0.17665036674816628,0.107981220657277,0.06519583539910759,0.03949515553289138,0.012744992148619568,おいちゃんくん
1029,0.2461322320570631,0.020679012345679013,0.09663865546218488,0.024943310657596373,0.32136489563046877,0.13051295016573963,0.2616624063464081,0.024021282744582345,0.005003950487226758,0.11925287356321837,0.06583629893238434,0.02144084197708048,0.011835640911121034,0.0231541690065912,0.3096520756973435,0.08196721311475409,0.05899459908599917,0.04076433121019109,0.3604037267080746,0.19873915485924723,0.340639500815609,0.2114287058173771,0.03655199374511337,0.10724925521350545,0.06615776081424937,0.2509036563325455,0.07488149234389388,0.3267287207499717,0.0733578486867123,0.02100840336134454,0.031534263189812006,0.08985330073349634,0.028169014084507043,0.20723847297967277,0.07144314125446201,0.08116416447188042,やんキーくん
1030,0.20154446224642095,0.02962962962962963,0.1596638655462185,0.05215419501133786,0.22862550401843268,0.14690712961402325,0.20157249889819304,0.10871713571542832,0.06136423492230709,0.2672413793103448,0.26512455516014233,0.0669971948594168,0.07028109647163913,0.08421511541985635,0.253225801986557,0.1650273224043716,0.10012463647694225,0.12611464968152866,0.23711180124223602,0.20722801323263218,0.23747683828769617,0.18131499229594497,0.0508209538702111,0.16881827209533268,0.1246819338422392,0.18372028360906437,0.08049994884561608,0.2584914071284573,0.014534077939541047,0.018907563025210083,0.021831412977562158,0.11858190709046457,0.08920187793427231,0.05775904809122459,0.024630290668026515,0.016259419579431875,Guizola tcheco
1031,0.26517336930045127,0.11419753086419752,0.16701680672268907,0.163265306122449,0.2819211674026936,0.17908871284903646,0.2476721022476862,0.04237754112665288,0.04464050566236503,0.13218390804597702,0.23665480427046262,0.054471915976254164,0.02940765966949531,0.0380397836431886,0.1589937657102993,0.08633879781420765,0.06481096800997092,0.09681528662420383,0.16195652173913044,0.0942512951750827,0.1637236114850419,0.20654567772545646,0.08580922595777951,0.1608738828202582,0.2111959287531807,0.18229528708466564,0.07375609589741841,0.2894297367247953,0.056177015176663625,0.04831932773109244,0.051546391752577324,0.2408312958435208,0.12050078247261346,0.11006445215666831,0.08801631820499745,0.05909721587557431,SK Perikan
1032,0.19740004784517196,0.02484567901234568,0.0819327731092437,0.022675736961451247,0.43591079902350716,0.15231192763638404,0.1994711326575584,0.15519502212858846,0.04306031077166184,0.056752873563218384,0.05693950177935943,0.22406332224324269,0.06069953104064314,0.15243253628114564,0.09374757770715449,0.04262295081967213,0.05068550062318238,0.07006369426751592,0.1093167701863354,0.05062105985893515,0.09237761905516051,0.17353279666681082,0.026974198592650506,0.07447864945382324,0.04071246819338423,0.29010843875990544,0.06450567813661631,0.2663224638886486,0.1396431521161352,0.0392156862745098,0.038811400848999394,0.1662591687041565,0.04225352112676057,0.2588001983143282,0.1534931157572667,0.09892739342478045,ᴅʜᴋ
1033,0.1643292522101056,0.018055555555555554,0.11029411764705882,0.03401360544217687,0.21444441396713937,0.09757851564694645,0.1544433671220802,0.12994671385525264,0.029233605478008955,0.08979885057471265,0.07295373665480426,0.11620675408267556,0.04755192050022331,0.1285172760322762,0.006181691341756453,0.002185792349726776,0.06481096800997092,0.04713375796178344,0.008229813664596275,0.005055864178266025,0.006097271273141916,0.26979479371264137,0.046129788897576234,0.11122144985104271,0.06615776081424937,0.3130126511886556,0.09686935170344099,0.3951190626684143,0.03792665856212093,0.01680672268907563,0.013341419041843543,0.10941320293398535,0.03755868544600939,0.12097174020823004,0.04933707292197858,0.044723789267287574,Eskosr
